PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply2120,Joey,Veerman,Netherlands,1998-11-19,PSV Eindhoven,23.0,Midfielder,185.0,81.0,R
ply2121,Johan,Bakayoko,Belgium,2003-04-20,PSV Eindhoven,27.0,Forward,,,L
ply2122,Anwar El,Ghazi,Netherlands,1995-05-03,PSV Eindhoven,21.0,Forward,189.0,87.0,R
ply2123,Cody,Gakpo,Netherlands,1999-05-07,PSV Eindhoven,11.0,Forward,187.0,76.0,R
ply2124,Ismael,Saibari,Morocco,2001-01-28,PSV Eindhoven,28.0,Forward,185.0,,R
ply2125,Noni,Madueke,England,2002-03-10,PSV Eindhoven,10.0,Forward,182.0,65.0,L
ply2126,,Sávio,Brazil,2004-04-10,PSV Eindhoven,33.0,Forward,176.0,66.0,L
ply2127,Yorbe,Vertessen,Belgium,2001-01-08,PSV Eindhoven,32.0,Forward,176.0,,R
ply2128,Abe,Knoop,Netherlands,1963-08-28,PSV Eindhoven,,Goalkeeping,,,
ply2129,Martin,Jedlička,Czech Republic,1998-01-24,Viktoria Plzeň,16.0,Republic,187.0,78.0,R
ply2130,Jindřich,Staněk,Czech Republic,1996-04-27,Viktoria Plzeň,36.0,Republic,191.0,93.0,R
ply2131,Marián,Tvrdoň,Slovakia,1994-08-18,Viktoria Plzeň,13.0,Republic,194.0,86.0,R
ply2132,Milan,Havel,Czech Republic,1994-08-07,Viktoria Plzeň,24.0,Republic,183.0,76.0,R
ply2133,Lukáš,Hejda,Czech Republic,1990-03-09,Viktoria Plzeň,2.0,Republic,189.0,85.0,R
ply2134,Libor,Holík,Czech Republic,1998-05-12,Viktoria Plzeň,44.0,Republic,174.0,72.0,R
ply2135,Václav,Jemelka,Czech Republic,1995-06-23,Viktoria Plzeň,21.0,Republic,186.0,77.0,L
ply2136,Filip,Kaša,Czech Republic,1994-01-01,Viktoria Plzeň,35.0,Republic,190.0,84.0,R
ply2137,Luděk,Pernica,Czech Republic,1990-06-16,Viktoria Plzeň,4.0,Republic,187.0,90.0,R
ply2138,Radim,Řezník,Czech Republic,1989-01-20,Viktoria Plzeň,14.0,Republic,183.0,82.0,R
ply2139,Mohamed,Tijani,Benin,1997-07-10,Viktoria Plzeň,3.0,Republic,188.0,78.0,L
ply2140,Adam,Alexandr,Czech Republic,2000-05-03,Viktoria Plzeň,,Republic,178.0,72.0,
ply2141,Marko,Alvir,Croatia,1994-04-19,Viktoria Plzeň,,Republic,181.0,78.0,R
ply2142,Pavel,Bucha,Czech Republic,1998-03-11,Viktoria Plzeň,20.0,Republic,177.0,73.0,R
ply2143,Aleš,Čermák,Czech Republic,1994-10-01,Viktoria Plzeň,25.0,Republic,181.0,74.0,R
ply2144,Erik,Jirka,Slovakia,1997-09-19,Viktoria Plzeň,77.0,Republic,184.0,73.0,R
ply2145,Lukáš,Kalvach,Czech Republic,1995-07-19,Viktoria Plzeň,23.0,Republic,183.0,77.0,R
ply2146,Jan,Kopic,Czech Republic,1990-06-04,Viktoria Plzeň,10.0,Republic,180.0,81.0,R
ply2147,Dominik,Kříž,Czech Republic,1999-09-25,Viktoria Plzeň,,Republic,177.0,68.0,
ply2148,Modou,N'Diaye,Senegal,1996-10-29,Viktoria Plzeň,99.0,Republic,184.0,71.0,L
ply2149,Václav,Pilař,Czech Republic,1988-10-13,Viktoria Plzeň,6.0,Republic,171.0,71.0,
ply2150,Adam,Vlkanova,Czech Republic,1994-09-04,Viktoria Plzeň,88.0,Republic,169.0,60.0,
ply2151,Fortune,Bassey,Nigeria,1998-10-06,Viktoria Plzeň,90.0,Republic,186.0,77.0,R
ply2152,Tomáš,Chorý,Czech Republic,1995-01-26,Viktoria Plzeň,15.0,Republic,199.0,101.0,R
ply2153,René,Dedič,Slovakia,1993-08-07,Viktoria Plzeň,33.0,Republic,193.0,87.0,
ply2154,Jan,Kliment,Czech Republic,1993-09-01,Viktoria Plzeň,9.0,Republic,185.0,76.0,R
ply2155,Jhon,Mosquera,Colombia,1990-05-08,Viktoria Plzeň,18.0,Republic,186.0,78.0,L
ply2156,Petr,Pejša,Czech Republic,1997-08-13,Viktoria Plzeň,,Republic,,,
ply2157,Jan,Sýkora,Czech Republic,1993-12-29,Viktoria Plzeň,7.0,Republic,171.0,64.0,L
ply2158,Michal,Bílek,Czech Republic,1965-04-13,Viktoria Plzeň,,Republic,177.0,70.0,
ply1026,Álex,Baena,Spain,2001-07-20,Villarreal CF,16.0,Forward,174.0,69.0,R
ply1027,Samuel,Chukwueze,Nigeria,1999-05-22,Villarreal CF,11.0,Forward,172.0,70.0,L
ply1028,Arnaut,Danjuma,Netherlands,1997-01-31,Villarreal CF,9.0,Forward,178.0,74.0,R
ply1029,Fer,Niño,Spain,2000-10-24,Villarreal CF,34.0,Forward,191.0,81.0,R
ply1030,Gerard,Moreno,Spain,1992-04-07,Villarreal CF,7.0,Forward,180.0,77.0,L
ply1031,Nicolas,Jackson,Senegal,2001-06-20,Villarreal CF,15.0,Forward,186.0,80.0,R
ply1032,José,Morales,Spain,1987-07-23,Villarreal CF,22.0,Forward,180.0,70.0,R
ply1033,,Yeremy,Spain,2002-10-20,Villarreal CF,21.0,Forward,172.0,70.0,R
ply1034,Javier,García,Spain,1979-07-04,Villarreal CF,,Goalkeeping,173.0,,
ply1036,,Ivan,Brazil,1997-02-07,Zenit St. Petersburg,1.0,Goalkeeper,194.0,96.0,R
ply1037,Mikhail,Kerzhakov,Russia,1987-01-28,Zenit St. Petersburg,41.0,Goalkeeper,191.0,88.0,R
ply1038,Georgiy,Korolev,Russia,2003-08-22,Zenit St. Petersburg,95.0,Goalkeeper,196.0,80.0,R
ply1039,Daniil,Odoevskiy,Russia,2003-01-22,Zenit St. Petersburg,71.0,Goalkeeper,190.0,78.0,L
ply1040,Arsen,Adamov,Russia,1999-10-20,Zenit St. Petersburg,23.0,Defender,180.0,69.0,R
ply1041,Nuraly,Alip,Kazakhstan,1999-12-22,Zenit St. Petersburg,28.0,Defender,190.0,70.0,
ply1042,Dmitriy,Chistyakov,Russia,1994-01-13,Zenit St. Petersburg,2.0,Defender,185.0,79.0,R
ply1043,Douglas,Santos,Brazil,1994-03-22,Zenit St. Petersburg,3.0,Defender,175.0,70.0,L
ply1044,Vyacheslav,Karavaev,Russia,1995-05-20,Zenit St. Petersburg,15.0,Defender,175.0,70.0,R
ply1045,Danil,Krugovoy,Russia,1998-05-28,Zenit St. Petersburg,4.0,Defender,175.0,70.0,L
ply1046,Dejan,Lovren,Croatia,1989-07-05,Zenit St. Petersburg,6.0,Defender,188.0,84.0,R
ply1047,,Rodrigão,Brazil,1995-09-11,Zenit St. Petersburg,55.0,Defender,191.0,89.0,R
ply1048,Wilmar,Barrios,Colombia,1993-10-17,Zenit St. Petersburg,5.0,Midfielder,178.0,74.0,R
ply1049,,Claudinho,Brazil,1997-01-28,Zenit St. Petersburg,11.0,Midfielder,172.0,65.0,R
ply1050,Aleksandr,Erokhin,Russia,1989-10-13,Zenit St. Petersburg,21.0,Midfielder,195.0,80.0,R
ply1051,Evgeny,Kim,Russia,2003-05-17,Zenit St. Petersburg,72.0,Midfielder,181.0,72.0,R
ply1052,Daler,Kuzyaev,Russia,1993-01-15,Zenit St. Petersburg,14.0,Midfielder,182.0,74.0,R
ply1053,Dmitriy,Sergeev,Russia,2000-04-03,Zenit St. Petersburg,45.0,Midfielder,183.0,73.0,R
ply1055,,Wendel,Brazil,1997-08-28,Zenit St. Petersburg,8.0,Midfielder,180.0,73.0,R
ply1056,Zelimkhan,Bakaev,Russia,1996-07-01,Zenit St. Petersburg,7.0,Forward,180.0,77.0,L
ply1057,Mateo,Cassierra,Colombia,1997-04-13,Zenit St. Petersburg,30.0,Forward,183.0,75.0,R
ply1058,Gustavo,Mantuan,Brazil,2001-06-20,Zenit St. Petersburg,31.0,Forward,174.0,,R
ply1059,,Malcom,Brazil,1997-02-26,Zenit St. Petersburg,10.0,Forward,171.0,74.0,L
ply1060,Andrey,Mostovoy,Russia,1997-11-05,Zenit St. Petersburg,17.0,Forward,180.0,77.0,R
ply1061,Ivan,Sergeev,Russia,1995-05-11,Zenit St. Petersburg,33.0,Forward,184.0,75.0,R
ply1062,Aleksey,Sutormin,Russia,1994-01-10,Zenit St. Petersburg,19.0,Forward,188.0,79.0,R
ply1063,Mikhail,Biryukov,Russia,1958-05-07,Zenit St. Petersburg,,Goalkeeping,190.0,87.0,
ply1123,Jan,Olschowsky,Germany,2001-11-18,Bor. Mönchengladbach,41.0,Goalkeeper,182.0,79.0,R
ply1124,Tobias,Sippel,Germany,1988-03-22,Bor. Mönchengladbach,21.0,Goalkeeper,183.0,78.0,R
ply1125,Yann,Sommer,Switzerland,1988-12-17,Bor. Mönchengladbach,1.0,Goalkeeper,183.0,79.0,R
ply1126,Ramy,Bensebaini,Algeria,1995-04-16,Bor. Mönchengladbach,25.0,Defender,186.0,82.0,L
ply1127,Nico,Elvedi,Switzerland,1996-09-30,Bor. Mönchengladbach,30.0,Defender,189.0,81.0,R
ply1128,Marvin,Friedrich,Germany,1995-12-13,Bor. Mönchengladbach,5.0,Defender,192.0,83.0,R
ply1129,Ko,Itakura,Japan,1997-01-27,Bor. Mönchengladbach,3.0,Defender,186.0,75.0,R
ply1130,Tony,Jantschke,Germany,1990-04-07,Bor. Mönchengladbach,24.0,Defender,177.0,76.0,R
ply1131,Stefan,Lainer,Austria,1992-08-27,Bor. Mönchengladbach,18.0,Defender,175.0,73.0,R
ply1132,Luca,Netz,Germany,2003-05-15,Bor. Mönchengladbach,20.0,Defender,180.0,83.0,L
ply1133,Joe,Scally,USA,2002-12-31,Bor. Mönchengladbach,29.0,Defender,184.0,80.0,R
ply1134,Yvandro Borges,Sanches,Luxembourg,2004-05-24,Bor. Mönchengladbach,38.0,Midfielder,175.0,67.0,R
ply1135,Oscar,Fraulo,Denmark,2003-12-06,Bor. Mönchengladbach,22.0,Midfielder,180.0,77.0,R
ply1136,Patrick,Herrmann,Germany,1991-02-12,Bor. Mönchengladbach,7.0,Midfielder,179.0,71.0,R
ply1137,Jonas,Hofmann,Germany,1992-07-14,Bor. Mönchengladbach,23.0,Midfielder,176.0,73.0,R
ply1138,Kouadio,Koné,France,2001-05-17,Bor. Mönchengladbach,17.0,Midfielder,185.0,80.0,R
ply1139,Christoph,Kramer,Germany,1991-02-19,Bor. Mönchengladbach,6.0,Midfielder,191.0,76.0,
ply1140,Torben,Müsel,Germany,1999-07-25,Bor. Mönchengladbach,26.0,Midfielder,185.0,80.0,R
ply1141,Florian,Neuhaus,Germany,1997-03-16,Bor. Mönchengladbach,32.0,Midfielder,185.0,74.0,R
ply1143,Rocco,Reitz,Germany,2002-05-29,Bor. Mönchengladbach,27.0,Midfielder,176.0,75.0,
ply1144,Julian,Weigl,Germany,1995-09-08,Bor. Mönchengladbach,8.0,Midfielder,186.0,80.0,R
ply1145,Jacob,Italiano,Australia,2001-07-30,Bor. Mönchengladbach,35.0,Forward,177.0,74.0,
ply1146,Nathan,N'Goumou,France,2000-03-14,Bor. Mönchengladbach,19.0,Forward,182.0,70.0,R
ply1147,Alassane,Pléa,France,1993-03-10,Bor. Mönchengladbach,14.0,Forward,181.0,79.0,R
ply1148,Lars,Stindl,Germany,1988-08-26,Bor. Mönchengladbach,13.0,Forward,181.0,80.0,R
ply1149,Marcus,Thuram,France,1997-08-06,Bor. Mönchengladbach,10.0,Forward,192.0,88.0,R
ply1150,Hannes,Wolf,Austria,1999-04-16,Bor. Mönchengladbach,11.0,Forward,179.0,69.0,L
ply1151,Uwe,Kamps,Germany,1964-06-12,Bor. Mönchengladbach,,Goalkeeping,180.0,79.0,
ply1152,Fabian,Otte,Germany,1990-12-04,Bor. Mönchengladbach,,Goalkeeping,187.0,75.0,R
ply1153,Chris,Domogalla,Germany,1986-01-20,Bor. Mönchengladbach,,Athletic,,,
ply1154,Quirin,Löppert,Germany,1987-05-01,Bor. Mönchengladbach,,Athletic,189.0,80.0,R
ply1155,Alexander,Mouhcine,Germany,1978-10-21,Bor. Mönchengladbach,,Athletic,,,
ply1156,Roman,Steinweg,Germany,,Bor. Mönchengladbach,,Athletic,,,
ply1157,Philipp,Schützendorf,Germany,1981-09-18,Bor. Mönchengladbach,,Video,,,
ply1158,Jonas,Lössl,Denmark,1989-02-01,FC Midtjylland,1.0,Goalkeeper,195.0,89.0,R
ply1159,Elías,Ólafsson,Iceland,2000-03-11,FC Midtjylland,16.0,Goalkeeper,201.0,,
ply1160,Mark,Ugboh,Nigeria,,FC Midtjylland,30.0,Goalkeeper,,,
ply1161,Joel,Andersson,Sweden,1996-11-11,FC Midtjylland,6.0,Defender,178.0,68.0,R
ply1162,Henrik,Dalsgaard,Denmark,1989-07-27,FC Midtjylland,14.0,Defender,192.0,81.0,R
ply1163,Nikolas,Dyhr,Denmark,2001-06-18,FC Midtjylland,44.0,Defender,177.0,60.0,L
ply1164,Stefan,Gartenmann,Denmark,1997-02-02,FC Midtjylland,4.0,Defender,185.0,75.0,R
ply1165,,Juninho,Brazil,1995-02-01,FC Midtjylland,73.0,Defender,187.0,80.0,L
ply1166,Pablo,Ortíz,Colombia,2000-06-08,FC Midtjylland,26.0,Defender,190.0,70.0,L
ply1167,,Paulinho,Brazil,1995-01-03,FC Midtjylland,29.0,Defender,178.0,71.0,L
ply1168,Erik,Sviatchenko,Denmark,1991-10-04,FC Midtjylland,28.0,Defender,184.0,82.0,R
ply1169,Pontus,Texel,Denmark,2004-02-27,FC Midtjylland,22.0,Defender,,,
ply1170,Mads,Thychosen,Denmark,1997-06-27,FC Midtjylland,17.0,Defender,178.0,65.0,R
ply1171,Valdemar,Andreasen,Denmark,2005-01-05,FC Midtjylland,20.0,Midfielder,,,
ply1172,,Charles,Brazil,1996-06-19,FC Midtjylland,35.0,Midfielder,187.0,81.0,R
ply1173,Edward,Chilufya,Zambia,1999-09-17,FC Midtjylland,18.0,Midfielder,171.0,65.0,R
ply1174,,Evander,Brazil,1998-06-09,FC Midtjylland,10.0,Midfielder,179.0,76.0,R
ply1175,Andreas,Hansen,Denmark,2003-05-31,FC Midtjylland,21.0,Midfielder,184.0,,
ply1176,Gustav,Isaksen,Denmark,2001-04-19,FC Midtjylland,11.0,Midfielder,178.0,,
ply1177,Chris,Kouakou,Ivory Coast,1999-12-15,FC Midtjylland,19.0,Midfielder,,,R
ply1178,Emiliano,Martínez,Uruguay,1999-08-17,FC Midtjylland,5.0,Midfielder,184.0,64.0,R
ply1179,Kristoffer,Olsson,Sweden,1995-06-30,FC Midtjylland,8.0,Midfielder,178.0,70.0,R
ply1180,Pione,Sisto,Denmark,1995-02-04,FC Midtjylland,7.0,Midfielder,171.0,64.0,R
ply1181,Oliver,Sørensen,Denmark,2002-03-10,FC Midtjylland,24.0,Midfielder,184.0,78.0,L
ply1182,Anders,Dreyer,Denmark,1998-05-02,FC Midtjylland,36.0,Forward,174.0,69.0,L
ply1183,Júnior,Brumado,Brazil,1999-05-15,FC Midtjylland,74.0,Forward,190.0,88.0,R
ply1184,Sory,Kaba,Guinea,1995-07-28,FC Midtjylland,9.0,Forward,190.0,80.0,R
ply1185,Juan,Moreno,Denmark,2002-09-21,FC Midtjylland,23.0,Forward,188.0,,
ply1186,Lasse,Heinze,Denmark,1986-04-03,FC Midtjylland,,Goalkeeping,184.0,78.0,R
ply1187,Oliver,Heil,Germany,1988-06-19,FC Midtjylland,,Game,182.0,78.0,
ply1188,Ádám,Bogdán,Hungary,1987-09-27,Ferencvárosi TC,1.0,Goalkeeper,194.0,92.0,R
ply1189,Dénes,Dibusz,Hungary,1990-11-16,Ferencvárosi TC,90.0,Goalkeeper,188.0,81.0,R
ply1190,Marcell,Kovács,Hungary,2003-02-09,Ferencvárosi TC,63.0,Goalkeeper,,,
ply1191,Szabolcs,Mergl,Hungary,2004-02-17,Ferencvárosi TC,61.0,Goalkeeper,,,
ply1192,Levente,Őri,Hungary,2003-04-29,Ferencvárosi TC,62.0,Goalkeeper,,,
ply1193,Gergő,Szécsi,Hungary,1989-02-07,Ferencvárosi TC,29.0,Goalkeeper,185.0,83.0,R
ply1194,Endre,Botka,Hungary,1994-08-25,Ferencvárosi TC,21.0,Defender,178.0,77.0,R
ply1195,Eldar,Čivić,Bosnia-Herzegovina,1996-05-28,Ferencvárosi TC,17.0,Defender,182.0,74.0,L
ply1196,Mats,Knoester,Netherlands,1998-11-19,Ferencvárosi TC,4.0,Defender,186.0,77.0,L
ply1197,Adnan,Kovačević,Bosnia-Herzegovina,1993-09-09,Ferencvárosi TC,15.0,Defender,189.0,80.0,
ply1198,Samy,Mmaee,Morocco,1996-09-08,Ferencvárosi TC,3.0,Defender,188.0,80.0,R
ply1199,Olivér,Nagy,Hungary,2003-03-12,Ferencvárosi TC,56.0,Defender,,,
ply1200,Lóránd,Pászka,Hungary,1996-03-22,Ferencvárosi TC,23.0,Defender,186.0,,R
ply1201,Rasmus,Thelander,Denmark,1991-07-09,Ferencvárosi TC,25.0,Defender,191.0,87.0,R
ply1202,Henry,Wingo,USA,1995-10-04,Ferencvárosi TC,31.0,Defender,183.0,77.0,R
ply1203,Muhamed,Bešić,Bosnia-Herzegovina,1992-09-10,Ferencvárosi TC,5.0,Midfielder,180.0,75.0,R
ply1204,Anderson,Esiti,Nigeria,1994-05-24,Ferencvárosi TC,13.0,Midfielder,189.0,82.0,R
ply1205,Amer,Gojak,Bosnia-Herzegovina,1997-02-13,Ferencvárosi TC,14.0,Midfielder,184.0,78.0,R
ply1206,Giorgi,Kharaishvili,Georgia,1996-07-29,Ferencvárosi TC,27.0,Midfielder,183.0,,R
ply1207,Aïssa,Laïdouni,France,1996-12-13,Ferencvárosi TC,93.0,Midfielder,183.0,75.0,R
ply1208,Krisztián,Lisztes,Hungary,2005-05-06,Ferencvárosi TC,76.0,Midfielder,,,
ply1209,Xavier,Mercier,France,1989-07-25,Ferencvárosi TC,7.0,Midfielder,172.0,71.0,R
ply1210,Dávid,Sigér,Hungary,1990-11-30,Ferencvárosi TC,18.0,Midfielder,175.0,69.0,R
ply1211,Bálint,Vécsei,Hungary,1993-07-13,Ferencvárosi TC,19.0,Midfielder,185.0,82.0,L
ply1212,Kristoffer,Zachariassen,Norway,1994-01-27,Ferencvárosi TC,16.0,Midfielder,180.0,74.0,R
ply1213,Carlos,Auzqui,Argentina,1991-03-16,Ferencvárosi TC,28.0,Forward,180.0,72.0,R
ply1214,Franck,Boli,Ivory Coast,1993-12-07,Ferencvárosi TC,70.0,Forward,180.0,77.0,R
ply1215,Dániel,Gera,Hungary,1995-08-29,Ferencvárosi TC,,Forward,178.0,74.0,R
ply1216,,Marquinhos,Brazil,1999-10-24,Ferencvárosi TC,50.0,Forward,170.0,71.0,L
ply1217,Ryan,Mmaee,Morocco,1997-11-01,Ferencvárosi TC,8.0,Forward,184.0,82.0,R
ply1218,Tokmac,Nguen,Norway,1993-10-20,Ferencvárosi TC,10.0,Forward,174.0,68.0,R
ply1219,Damir,Redzic,Hungary,2003-03-23,Ferencvárosi TC,52.0,Forward,,,
ply1220,Tamás,Balogh,Hungary,1967-09-06,Ferencvárosi TC,,Goalkeeping,181.0,77.0,
ply1221,Gintaras,Staučė,Russia,1969-12-24,Ferencvárosi TC,,Goalkeeping,187.0,80.0,
ply1222,Péter,Bali,Hungary,1970-05-20,Ferencvárosi TC,,Fitness,,,
ply1223,Vladimir,Panikov,Russia,1969-11-14,Ferencvárosi TC,,Physical,,,
ply1224,Paulino,Granero,Spain,1970-02-17,Ferencvárosi TC,,Physical,,,
ply1225,Stanislav,Agkatsev,Russia,2002-01-09,FK Krasnodar,1.0,Goalkeeper,189.0,82.0,R
ply1226,Matvey,Safonov,Russia,1999-02-25,FK Krasnodar,39.0,Goalkeeper,192.0,82.0,R
ply1227,Mikhail,Shtepa,Russia,2003-03-19,FK Krasnodar,73.0,Goalkeeper,183.0,62.0,R
ply1228,Sergey,Borodin,Russia,1999-01-30,FK Krasnodar,44.0,Defender,187.0,77.0,L
ply1229,Oleg,Isaenko,Russia,2000-01-31,FK Krasnodar,48.0,Defender,166.0,62.0,L
ply1230,Kaio,Pantaleão,Brazil,1995-09-08,FK Krasnodar,31.0,Defender,183.0,76.0,R
ply1231,Vyacheslav,Litvinov,Russia,2001-04-01,FK Krasnodar,84.0,Defender,189.0,73.0,R
ply1232,Sergey,Petrov,Russia,1991-01-02,FK Krasnodar,98.0,Defender,175.0,71.0,R
ply1233,Dmitriy,Pivovarov,Russia,2000-03-21,FK Krasnodar,32.0,Defender,179.0,74.0,L
ply1234,Cristian,Ramírez,Ecuador,1994-08-12,FK Krasnodar,6.0,Defender,174.0,69.0,L
ply1235,Egor,Sorokin,Russia,1995-11-04,FK Krasnodar,80.0,Defender,189.0,81.0,L
ply1236,Mikhail,Sukhoruchenko,Russia,2003-04-13,FK Krasnodar,41.0,Defender,190.0,78.0,
ply1238,Grigoriy,Zhilkin,Russia,2003-06-20,FK Krasnodar,28.0,Defender,175.0,68.0,
ply1239,Ilzat,Akhmetov,Russia,1997-12-31,FK Krasnodar,7.0,Midfielder,173.0,65.0,R
ply1240,Mihajlo,Banjac,Serbia,1999-11-10,FK Krasnodar,14.0,Midfielder,186.0,74.0,L
ply1241,Aleksandr,Chernikov,Russia,2000-02-01,FK Krasnodar,8.0,Midfielder,183.0,74.0,R
ply1242,João,Batxi,Portugal,1998-05-01,FK Krasnodar,19.0,Midfielder,174.0,64.0,R
ply1243,,Kevin,Cape Verde,1997-01-27,FK Krasnodar,16.0,Midfielder,190.0,,L
ply1244,David,Kokoev,Russia,2002-08-29,FK Krasnodar,38.0,Midfielder,178.0,58.0,R
ply1245,Dmitriy,Kratkov,Russia,2002-01-15,FK Krasnodar,26.0,Midfielder,175.0,66.0,R
ply1246,Nikita,Krivtsov,Russia,2002-08-18,FK Krasnodar,88.0,Midfielder,188.0,83.0,R
ply1247,Aleks,Matsukatov,Russia,1999-01-11,FK Krasnodar,15.0,Midfielder,180.0,78.0,R
ply1248,Ifeany,Ndouka,Nigeria,2003-12-02,FK Krasnodar,61.0,Midfielder,182.0,78.0,
ply1249,Eduard,Spertsyan,Armenia,2000-06-07,FK Krasnodar,10.0,Midfielder,178.0,66.0,R
ply1250,Vyacheslav,Yakimov,Russia,1998-01-05,FK Krasnodar,23.0,Midfielder,178.0,69.0,R
ply1251,Ruslan,Apekov,Russia,2000-06-08,FK Krasnodar,92.0,Forward,172.0,63.0,R
ply1252,Jhon,Córdoba,Colombia,1993-05-11,FK Krasnodar,9.0,Forward,188.0,85.0,R
ply1253,Aleksey,Ionov,Russia,1989-02-18,FK Krasnodar,11.0,Forward,177.0,69.0,R
ply1254,Danil,Karpov,Russia,1999-06-28,FK Krasnodar,21.0,Forward,179.0,75.0,R
ply1255,Rustam,Khalnazarov,Russia,2000-07-20,FK Krasnodar,72.0,Forward,173.0,64.0,
ply1258,Maksim,Kutovoi,Russia,2001-07-01,FK Krasnodar,67.0,Forward,187.0,74.0,R
ply1259,Irakliy,Manelov,Russia,2002-09-19,FK Krasnodar,69.0,Forward,173.0,69.0,R
ply1260,Jonathan,Okoronkwo,Nigeria,2003-09-13,FK Krasnodar,85.0,Forward,175.0,,R
ply1261,Olakunle,Olusegun,Nigeria,2002-04-23,FK Krasnodar,40.0,Forward,170.0,70.0,R
ply1262,Vladislav,Samko,Russia,2002-01-03,FK Krasnodar,70.0,Forward,173.0,63.0,
ply1263,Volkan,Babacan,Turkey,1988-08-11,İstanbul Başakşehir,1.0,Goalkeeper,192.0,86.0,R
ply1264,Deniz,Dilmen,Turkey,2005-06-05,İstanbul Başakşehir,98.0,Goalkeeper,,,L
ply1266,Alexandru,Epureanu,Moldova,1986-09-27,İstanbul Başakşehir,6.0,Defender,189.0,76.0,L
ply1267,Junior,Caiçara,Brazil,1989-04-27,İstanbul Başakşehir,80.0,Defender,173.0,70.0,R
ply1268,Hasan Ali,Kaldırım,Turkey,1989-12-09,İstanbul Başakşehir,3.0,Defender,183.0,75.0,L
ply1269,Eren,Karaagac,France,2004-05-24,İstanbul Başakşehir,,Defender,,,
ply1270,Efe,Koyuncu,Turkey,2005-07-08,İstanbul Başakşehir,41.0,Defender,,,
ply1271,Léo,Duarte,Brazil,1996-07-17,İstanbul Başakşehir,5.0,Defender,183.0,83.0,R
ply1272,Lucas,Lima,Brazil,1991-10-10,İstanbul Başakşehir,60.0,Defender,179.0,72.0,L
ply1273,Youssouf,Ndayishimiye,Burundi,1998-10-27,İstanbul Başakşehir,55.0,Defender,183.0,76.0,R
ply1274,Muharrem,Öner,Turkey,1999-12-29,İstanbul Başakşehir,,Defender,,,R
ply1275,Şener,Özbayraklı,Turkey,1990-01-23,İstanbul Başakşehir,2.0,Defender,171.0,71.0,R
ply1276,Ömer,Şahiner,Turkey,1992-01-02,İstanbul Başakşehir,42.0,Defender,175.0,70.0,R
ply1277,Ahmed,Touba,Algeria,1998-03-13,İstanbul Başakşehir,59.0,Defender,190.0,75.0,L
ply1278,Muhammet,Yazıcı,Turkey,2002-12-01,İstanbul Başakşehir,53.0,Defender,,,R
ply1279,Danijel,Aleksić,Serbia,1991-04-30,İstanbul Başakşehir,8.0,Midfielder,182.0,75.0,L
ply1280,Okechukwu,Azubuike,Nigeria,1997-04-19,İstanbul Başakşehir,,Midfielder,170.0,73.0,R
ply1281,Sekou,Bangoura,Guinea,2002-04-05,İstanbul Başakşehir,97.0,Midfielder,,,
ply1282,Lucas,Biglia,Argentina,1986-01-30,İstanbul Başakşehir,20.0,Midfielder,178.0,63.0,R
ply1283,Francis,Nzaba,Congo,2002-07-17,İstanbul Başakşehir,,Midfielder,,,R
ply1284,Berkay,Özcan,Turkey,1998-02-15,İstanbul Başakşehir,19.0,Midfielder,180.0,79.0,R
ply1285,Mesut,Özil,Germany,1988-10-15,İstanbul Başakşehir,10.0,Midfielder,180.0,71.0,L
ply1286,Mahmut,Tekdemir,Turkey,1988-01-20,İstanbul Başakşehir,21.0,Midfielder,178.0,72.0,
ply1287,Deniz,Türüç,Turkey,1993-01-29,İstanbul Başakşehir,23.0,Midfielder,177.0,72.0,L
ply1288,Muhammet,Arslantaş,Turkey,2001-01-27,İstanbul Başakşehir,34.0,Forward,188.0,86.0,R
ply1289,Batuhan,Çelik,Turkey,2005-01-12,İstanbul Başakşehir,15.0,Forward,,,R
ply1290,Mounir,Chouiar,France,1999-01-23,İstanbul Başakşehir,11.0,Forward,177.0,77.0,R
ply1291,Serdar,Gürler,Turkey,1991-09-14,İstanbul Başakşehir,7.0,Forward,175.0,65.0,R
ply1292,Enes,Karakuş,Turkey,2001-01-03,İstanbul Başakşehir,,Forward,193.0,83.0,R
ply1293,Philippe,Keny,Senegal,1999-05-18,İstanbul Başakşehir,,Forward,190.0,80.0,R
ply1294,Stefano,Okaka,Italy,1989-08-09,İstanbul Başakşehir,77.0,Forward,186.0,82.0,R
ply1295,Patryk,Szysz,Poland,1998-04-01,İstanbul Başakşehir,18.0,Forward,177.0,70.0,R
ply1296,Bertrand,Traoré,Burkina Faso,1995-09-06,İstanbul Başakşehir,,Forward,181.0,73.0,L
ply1297,Murat,Öztürk,Turkey,1969-12-05,İstanbul Başakşehir,,Goalkeeping,,,
ply1298,Marius,Adamonis,Lithuania,1997-05-13,Lazio Roma,31.0,Goalkeeper,191.0,80.0,R
ply1299,Luís,Maximiano,Portugal,1999-01-05,Lazio Roma,1.0,Goalkeeper,190.0,82.0,
ply1300,Federico,Magro,Italy,2005-01-10,Lazio Roma,61.0,Goalkeeper,189.0,,R
ply1301,Ivan,Provedel,Italy,1994-03-17,Lazio Roma,94.0,Goalkeeper,192.0,82.0,R
